f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,clase
-0.280665,2.24778,1.31182,-0.936938,-0.209148,0.653156,-1.2478,0.142281,-1.1262,0.367543,0.426553,0.891727,-0.14792,0.523122,0.326553,0.42027,-1.38679,0.174931,0.98605,0.604035,1.20559,-0.983397,1.23374,1.0094,0.515372,-0.309309,-1.56775,-0.709343,0.196571,0.883888,-0.432352,-0.576173,0.181663,1.00604,-1.09887,0.61533,0.740933,-1.26144,0.745431,-1.51951,2.04726,0.0195053,0.026783,0.559443,0.250613,0.46982,-0.842902,-1.14919,0.799708,0.468588,1.4684,-1.00603,0.0446547,-0.823102,0.105761,0.397398,-1.51054,2.27801,0.510494,0.36758,-0.743484,0.634885,0.440191,1.12905,-0.630536,0.0122334,0.659998,-0.251856,0.52044,-0.316843,1.84705,1.72654,0.103353,0.354328,0.222095,0.345423,-1.34716,0.776149,1.01881,0.0609687,0.336148,-1.05585,1.86907,0.250303,0.803181,-1.08316,1.65782,-0.32356,-1.00683,0.818087,0.449398,-0.914725,-0.793507,0.129,-0.897547,1.03416,0.915574,-1.37932,0.989892,-1.53556,2.12719,-0.452052,0.055367,0.305469,0.369299,0.891903,-0.507546,-1.46027,0.761467,0.200092,0.384984,1.32774,0.410087,0.309639,0.882006,-0.236108,0.768054,-1.35175,-1.40751,-1.22081,0.888194,0.124619,0.541635,0.786126,-0.292867,0.158719,0.367021,0.623831,0.543738,-0.815861,-1.46774,-0.573403,0.294675,0.496017,0.617376,-0.157961,-1.64779,-1.08792,0.926503,1.84906,2.02177,-1.14739,-1.38155,-1.3795,-0.226506,-0.285983,-0.413977,0.722044,1.46737,-1.82235,-0.831512,-0.803725,-0.846775,1.66212,-0.326966,1.16059,4.15687,1.67686,1.81287,0.503001,0.777135,0.136778,-0.617541,-0.336152,-0.00973536,-0.603194,0
-0.299445,-0.65928,0.473048,-0.999093,-0.209148,0.665563,-1.31718,1.21562,-1.35698,0.686593,0.261281,-0.315192,-0.278119,0.523122,0.377568,-0.160077,-1.02002,0.386646,0.513342,0.465329,-1.06871,-1.24834,-0.458937,0.976969,1.29239,-1.0791,-1.09842,-0.478922,0.133563,1.96252,-0.419887,-1.07323,-0.198849,0.989124,-1.05906,0.702941,-0.40539,-1.49472,1.56772,-1.49475,0.131339,-0.503783,-0.072709,0.479016,0.261728,0.24147,1.89978,-1.46475,0.799708,0.541801,-0.690817,-1.27636,-1.11614,0.596256,0.0463952,0.471659,-1.44838,-0.760243,0.461879,1.1347,-0.753809,-0.960923,0.295971,1.75344,-0.712762,0.0122334,-0.213464,-0.0176706,1.05081,-0.367597,0.151884,0.653722,-0.00475833,0.25086,0.391097,-0.155463,-1.33887,0.718525,-0.162516,-0.0788254,-1.49528,-1.27905,-0.510505,0.0849009,1.03435,-1.2745,-0.111094,2.12963,-1.05326,1.89103,-0.811485,-0.885231,-0.8175,0.32917,-1.35845,1.14845,-0.271569,-1.35207,1.36346,-1.5073,-0.0728509,-0.723704,0.0759717,0.195637,0.349596,0.847481,-0.464581,-1.25201,0.812445,0.339894,0.479823,-0.758005,-1.26947,-1.11888,0.719045,-0.100307,0.768054,-0.836856,-1.29956,-0.829326,1.97555,0.832914,1.77937,0.728593,-1.16781,0.263567,0.529689,1.80294,0.515173,-0.948377,-1.26983,-0.561542,-0.758233,0.0114285,0.67468,1.44751,-1.11716,2.12166,-0.551016,-0.155779,-0.207063,-1.6449,-1.49722,-1.41829,-0.208017,-0.246903,1.44965,-0.0392771,0.0729238,-1.24595,-0.981262,-0.775472,-0.846775,0.465892,-1.00709,-0.0490804,-0.29894,-0.122443,0.983845,0.0727571,0.668075,-0.0691664,-0.382353,-0.37247,-0.180745,-0.635069,0
-0.393343,2.07159,1.47369,-0.651027,-0.178086,0.467037,-1.29983,1.19349,-1.25543,0.381415,0.105191,0.0242543,0.210128,0.434181,0.377568,0.0239353,-1.38679,0.777506,0.331532,0.351843,-0.496809,-1.24834,-1.32643,0.814808,0.533872,-1.12845,-0.716416,0.198784,-0.953312,0.931475,-0.394957,-0.172902,-1.34038,1.49673,-0.780363,1.01834,0.0722446,-1.50639,0.660366,-1.74242,1.96447,-0.678212,-0.056127,0.193051,0.261728,0.301039,-0.857889,-0.542337,0.762933,0.48323,-0.101938,-1.27636,-1.29842,1.70613,0.556944,-0.241246,-1.42174,2.42867,-0.137712,0.515102,-0.795107,0.39259,-1.00201,0.870151,-0.689269,0.28081,0.119283,-0.335494,0.0300983,0.207613,1.84705,1.34444,0.395252,0.411809,0.463526,0.130758,-1.3057,0.497633,-0.054027,0.303279,-1.11196,-1.26975,-0.763952,0.674146,0.812813,-1.2832,1.95264,-0.0184999,-0.944927,0.705145,0.404367,-0.36909,-0.913473,1.02388,-0.897547,1.33309,0.382366,-1.37932,0.912066,-1.51672,2.00679,-1.1991,0.251112,0.0308873,0.211679,0.636473,-0.478903,-0.534667,0.82264,0.316593,0.521974,-1.12272,-1.29859,-1.35211,0.851451,0.518346,0.784045,-1.13496,-1.33277,-0.387652,0.914501,0.0549508,0.313891,-0.680978,0.484858,0.0538704,0.471593,0.899467,0.686561,-0.581408,0.511375,1.33607,0.181285,0.481333,0.709063,0.0204247,-1.54574,-0.224295,-1.22645,-0.559855,-0.901762,-1.69344,-1.49722,-1.41829,-0.226506,-0.266443,0.750787,1.35648,1.84644,-1.40206,-1.11437,-0.874357,-0.846775,1.25904,-0.692406,0.771034,2.93839,2.46521,1.37489,0.0153913,-0.224234,-1.07143,0.894384,-0.408788,-1.23311,-0.688195,0
-0.412123,-0.0426311,-0.468735,1.26333,-0.209148,-0.401518,1.94344,-0.211809,0.544677,0.811439,0.775461,0.740862,1.73997,0.305711,0.397975,0.052245,0.873574,0.337789,0.489101,0.200527,0.0484912,1.29315,0.874048,-1.17166,-0.640901,0.983554,1.12813,0.944262,1.56698,-0.163015,-0.370028,0.924371,0.0951829,0.540736,0.427321,-0.523618,-0.567786,0.208243,-0.998399,1.30402,-0.258941,0.782634,1.51916,0.76498,0.495141,0.986089,-0.12351,0.149472,-0.340316,0.0439543,0.184951,0.625641,1.14789,0.148038,0.996253,0.352842,1.96136,0.00559808,0.834597,0.505267,0.629668,1.09441,-0.754773,-0.805061,0.567619,-0.345869,-0.213464,-0.101308,-1.20076,0.376792,-0.304507,-0.595445,1.28176,0.37732,0.258309,-0.0123524,0.792086,0.0942655,0.765667,0.620145,0.144487,1.81791,0.418798,0.78786,-0.140753,1.77832,-0.252607,-0.603199,1.84072,-0.416205,0.872695,0.324013,0.670082,1.81278,0.254704,-1.22543,-1.34805,0.673225,-0.893514,1.94002,-0.335542,0.308576,0.580787,0.818022,0.546621,0.369937,-0.135188,0.379368,0.17013,0.468045,0.44821,0.5869,0.584838,0.873273,-0.910567,-0.749137,-0.863033,0.816238,1.85602,0.666341,-0.365777,0.821303,0.0465396,-0.26386,0.785342,-0.784918,1.18036,0.110842,1.88628,0.764148,0.47839,-0.822464,0.100292,0.187643,0.0557932,-1.09854,0.454308,-0.83012,0.810412,-0.0314479,0.357381,0.806248,1.81855,1.21957,-0.226506,-0.305523,-0.646929,0.325522,-0.0353826,1.40794,0.116906,0.792574,0.559838,0.166836,0.952072,0.965811,-0.15559,1.16675,-0.924473,0.00104985,-0.600987,-0.0966257,-0.0463696,-0.136404,-0.0491992,0.778079,0
-0.280665,2.22576,1.37068,-0.862353,-0.209148,2.16692,-1.29983,1.73569,-1.3939,0.353671,0.261281,0.212835,-0.0339953,0.582416,0.295943,-0.34409,-1.40385,0.126073,1.93146,0.717522,-1.28151,-1.25815,-0.532992,0.790484,0.552373,-1.06924,-1.54592,-0.628018,1.44096,0.994923,-0.419887,-0.576173,0.164367,0.523816,-0.859991,0.632852,1.50515,-1.26144,0.731253,-1.54428,2.05908,0.0195053,0.176021,0.514761,0.62852,0.142187,-0.872876,-1.63467,2.45458,0.380733,-0.781413,-1.29567,-1.08736,-0.193462,0.402592,-0.567993,-1.49278,2.21524,2.21203,0.426589,-0.743484,0.618175,0.419588,1.14428,1.42512,0.0122334,-0.213464,-0.251856,0.530447,-0.316843,1.87313,1.77062,0.0492972,0.388817,-0.0555516,-0.370128,-1.38033,0.660901,1.06702,0.610826,-1.58047,-1.26975,-0.651309,0.322667,0.774285,-1.23971,1.64602,-0.17103,-0.356845,1.0359,0.386354,-0.914725,-0.769514,-0.212465,-0.943637,1.04295,2.16308,-1.39748,1.05215,-1.52614,2.12719,-0.465634,-0.057959,0.287164,0.45796,0.614262,-0.622117,-1.5644,0.608535,1.1088,1.37552,-0.940365,-1.32772,-1.1286,0.902376,-0.221019,0.832018,-1.38789,-1.37429,-1.25092,0.800504,0.63552,1.03673,0.786126,-0.301705,0.158719,0.308926,0.845871,0.37235,-0.000372334,-1.36879,-0.122719,-1.00121,-0.00325605,0.640298,-0.141744,-1.64779,-1.01058,-0.487694,0.761163,0.0968685,-1.17166,-1.4683,-1.41829,-0.226506,-0.285983,-0.227614,0.769626,1.46737,-1.81035,-0.748317,0.326398,-0.817162,1.67512,-0.337117,1.16059,-0.310886,0.582439,1.50785,0.517342,0.76722,0.123049,-0.600742,-0.354311,-0.02289,-0.613819,0
-0.430903,0.695146,-0.542311,0.13212,-0.209148,0.826867,0.8768,0.0648238,0.507751,-0.298302,1.62018,0.79115,1.69114,1.38288,1.86723,-0.174232,0.924752,0.321503,0.270928,0.0239923,0.194791,0.478698,0.831731,-1.13923,-1.20516,0.164412,0.898928,3.26202,0.826643,-1.10681,-0.332633,0.961884,0.181663,-1.06669,1.18378,-0.418485,2.384,0.0332812,-0.984222,0.387608,-0.353554,0.706321,0.524243,1.77479,0.995312,0.757739,0.0113756,0.015965,-0.266766,-0.49782,0.381244,0.471164,0.581883,0.478866,-1.09343,0.382546,0.780382,1.51217,1.01285,-0.606066,-0.629915,1.12783,-0.981404,-0.957353,1.97721,-0.345869,-0.213464,-0.00094311,-1.20076,0.410628,-0.408825,-0.72771,1.75745,0.722211,1.58618,-0.227018,0.750628,0.929813,0.71745,0.610826,0.400035,0.692587,0.432878,-0.56637,-0.901679,0.499788,0.702605,1.10006,0.29314,-1.06159,1.08885,0.383001,0.682079,-0.0947185,0.00120848,-1.19906,1.76066,0.509748,-0.893514,0.790914,-0.00717809,0.294993,1.9613,1.98957,1.82728,-0.129817,-0.135188,0.356228,1.18968,0.794249,0.458748,0.72367,0.788715,0.776094,-1.28741,-1.00565,-1.2788,1.27694,0.859524,1.72033,-1.1813,-1.50098,-1.25061,-0.378927,0.891396,-0.533282,-0.330125,-1.02233,-0.456026,1.83448,0.461897,0.897249,-0.142687,0.319803,0.376698,-1.01745,0.474717,-0.714111,0.493801,-0.0159065,0.15476,0.175259,0.719721,0.443726,0.476059,-0.246903,0.704197,0.246218,0.0864621,0.42324,0.482962,1.82381,0.796741,-0.0282002,0.941921,0.935057,-0.203373,-0.159542,-0.509961,-0.529584,-0.928167,-0.179004,0.121622,-0.081927,-0.101818,0.894956,0
-0.0177493,1.5981,1.79743,-0.974231,-0.209148,0.603524,-1.27382,1.12709,-1.40314,0.409158,0.114373,-0.214615,-0.213019,0.552769,0.31635,-0.301625,-1.42944,0.174931,0.186083,0.654474,-1.24161,-1.25815,-0.638784,1.06616,0.533872,-0.970544,0.473263,0.903599,0.149315,0.883888,1.20054,1.06505,-1.42686,1.04835,-0.727278,-0.506096,0.83646,-1.65802,0.632011,-0.578336,1.8462,0.041309,-0.039545,0.425397,0.372877,0.0826176,-0.917838,-1.54971,0.897775,0.453945,-0.675717,-1.30533,-1.11614,0.745662,0.0820149,0.308285,-1.25303,1.96414,0.445673,0.34791,-0.784782,0.969086,-0.795978,1.12143,-0.642283,-0.381679,0.597608,0.38379,-0.260104,1.23961,1.91225,1.124,-0.0696249,0.37732,0.041021,-0.227018,-1.42178,0.574465,-0.246896,0.0423295,-1.54852,-1.26045,-0.69355,0.250303,0.793549,-1.21362,1.95264,2.4347,-1.03778,0.777751,1.24195,0.781167,-0.96146,-0.000521098,-0.275332,-0.258294,0.845151,-1.40656,1.20781,-1.37543,1.73315,0.308576,-0.109471,0.177331,0.428406,0.4921,-0.693724,-1.54126,0.71049,0.316593,0.427135,-1.08853,-1.39568,-1.18691,0.861636,-0.0701284,0.776049,-0.592957,-1.12517,0.505732,0.914501,0.124619,0.511929,-0.767278,1.24491,0.76684,0.192735,0.646801,0.343785,-0.520246,0.445404,0.577026,-0.725836,0.11422,0.628837,0.0366415,-1.52534,0.188181,-0.529909,-0.0469892,-0.351792,-1.48715,-1.44903,-1.43769,-0.17104,-0.188284,2.38146,1.87989,2.02244,0.0870009,-0.947984,-0.789598,-0.861581,0.959985,0.759202,0.791537,4.03741,1.71396,1.78158,0.0727571,-1.02731,-0.453597,-0.163964,0.13598,0.305975,1.03308,0
-0.111648,0.144566,1.07638,-0.949369,-0.209148,0.603524,-1.06569,1.93486,-1.37544,0.42303,0.0776457,0.149975,-0.278119,0.552769,0.306146,-0.542257,-0.900601,0.174931,1.81026,0.679693,-1.30811,-1.18946,-0.892686,1.04994,1.32014,-0.822506,-1.48043,-0.655126,-0.00820297,1.96252,-0.282774,1.04629,-1.49605,1.08219,-0.647651,-0.698841,-0.443601,0.826443,0.674543,0.239001,0.604405,0.455579,-0.105873,0.407524,0.572945,-0.135804,-0.842902,-1.45261,2.4791,0.468588,-0.645518,-1.31498,-1.02021,-0.0547277,0.141381,-0.152132,-1.25303,-0.810463,0.413263,1.18387,-0.795107,0.994151,-0.795978,1.68491,-0.665776,-0.381679,-0.213464,1.62163,0.240245,1.07043,0.582195,0.301016,-0.0912471,0.400313,0.0168779,-0.799458,-1.12328,0.545653,0.729504,0.666744,-1.54852,-1.05585,-0.862514,0.291654,1.07288,-1.04837,-1.34933,-0.336271,-1.09969,1.84263,0.881701,0.707432,-0.949463,-0.0829439,0.208614,-1.15509,-0.402356,-0.788984,1.03659,-0.866813,0.605768,0.444402,-0.130075,0.168178,0.428406,0.447677,-0.722367,-1.2173,0.690099,0.945701,1.33337,-1.28229,-1.4248,-1.2355,0.841265,-0.0852174,0.79204,-1.33369,-1.32447,-1.37138,1.98432,0.7168,1.70016,-1.28508,1.06815,0.305507,0.541308,1.8106,0.329503,-0.917797,0.626824,0.505866,-0.693439,0.143589,0.628837,1.88536,0.576761,1.25804,-0.582677,0.512501,-0.39521,0.660635,-0.73575,-0.690941,-0.226506,-0.305523,0.0985194,0.420687,-0.306149,-0.369323,-0.731678,-0.775472,-0.861581,0.387878,0.901317,0.525,-0.466183,-0.511983,0.889993,-0.0563159,-0.789363,-0.124085,-0.44955,0.0815032,0.450676,0.863081,0
-0.261885,-0.45006,-0.512881,-0.0667742,-0.209148,-0.550413,0.868128,0.164412,0.507751,-0.242815,1.47328,0.766006,1.5935,1.38288,1.94885,-0.31578,0.899163,0.25636,0.392135,0.0492116,0.128291,0.468885,0.852889,-1.09869,-1.20516,0.18415,0.931672,3.31624,0.10206,-1.17819,-0.419887,-1.25142,0.389214,-1.25281,1.80753,0.054617,2.39355,0.0332812,-0.884979,0.399992,-0.743834,-0.340255,0.507661,1.71224,1.062,0.668385,-0.0335863,0.00382799,-0.217733,-0.380679,0.305747,0.480818,0.610663,0.6176,-0.986575,0.441955,0.807021,1.3113,-0.186327,-0.625736,0.350908,-1.15309,0.378382,-1.30001,1.87149,-0.435394,-0.213464,0.0325119,0.910712,0.444464,-0.656579,-0.977544,1.66015,0.687722,1.64654,-0.441683,0.750628,0.660901,0.753612,0.610826,0.3255,0.664687,0.446958,-1.6725,-0.863151,0.499788,0.785154,1.08734,0.0919544,-1.37621,-0.712416,-0.737762,0.706072,-0.153592,-0.160107,0.779182,1.33812,0.509748,-0.893514,0.809752,-0.609178,-0.506382,1.97161,1.96211,1.85684,-0.318614,-0.235438,0.333087,1.33241,0.922401,0.479823,0.689478,0.75959,0.785812,-1.24667,-0.990563,-1.25481,1.25887,0.859524,1.76049,-1.19007,-1.14102,-1.58728,0.484075,-1.14129,0.284537,-0.411458,-1.28265,-0.627414,2.09951,0.0165951,1.33607,-0.158885,0.202327,0.342315,-1.03367,0.464513,-0.662552,0.578231,-0.0159065,0.227125,0.175259,0.710082,0.443726,0.513036,-0.246903,0.797378,0.27794,0.140615,0.435248,0.81574,1.78143,0.88558,-1.19842,-0.905579,-1.38177,-0.275048,-0.419235,-0.830621,-0.271438,0.856451,0.109319,0.0544254,-0.463264,-0.549074,-0.411941,0
-0.111648,0.221647,1.10581,-0.539149,-0.209148,1.32318,-1.11772,1.25988,-1.21851,-0.0902253,-0.115172,0.0368264,0.145029,0.503357,0.12249,-0.499793,-0.832363,0.500647,0.270928,0.679693,-0.789409,-1.24834,-1.27354,0.0202209,0.589374,-0.861983,-1.44769,-0.682234,-0.465005,0.883888,-0.270309,1.04629,-1.51334,0.811461,-0.647651,-0.698841,1.09438,0.838108,0.688721,0.276153,0.604405,0.444677,0.043365,0.282415,0.372877,-0.096091,-0.842902,-0.991406,0.897775,0.102524,-0.237833,-1.29567,-1.23126,1.51404,0.901267,-0.0927237,-1.17312,-0.810463,0.251212,0.760972,-0.795107,0.994151,-0.795978,1.39556,-0.313377,-0.381679,-0.213464,1.65508,0.220231,1.12118,0.595235,0.28632,-0.0588138,0.457795,0.282452,-0.656348,-0.990618,0.497633,-0.0781357,0.387155,-1.32492,-1.19535,-0.820273,0.632796,0.64907,-1.08316,-1.32575,1.49409,-0.465176,0.931029,0.90872,0.707432,-0.96146,0.176099,0.185569,-1.15509,1.50915,-0.779902,1.05215,-0.847975,0.616713,0.430819,0.251112,0.0949565,0.30034,0.480994,-0.65076,-0.90491,0.445408,0.281643,0.427135,-1.25949,-1.36655,-1.33267,0.953301,0.276921,0.784045,-1.30659,-1.32447,-1.38142,0.633893,0.542629,0.502027,-1.2707,1.07699,0.326477,0.332164,0.89181,0.0152911,-0.183857,0.626824,0.517726,-0.126488,0.393226,0.686141,1.88536,0.556352,1.23226,-1.00483,-0.404441,-0.858344,0.684904,-0.745389,-0.710337,-0.208017,-0.207824,1.63601,0.484131,-0.238457,-0.309281,-0.748317,-0.803725,-0.861581,0.374875,0.891166,0.525,3.51179,1.05545,1.96147,-0.0563159,-0.809192,-0.137815,-0.43275,0.0996621,0.437521,0.873706,0
-0.299445,-0.229828,1.53255,-0.812629,-0.209148,0.529076,-0.874913,1.24881,-1.11696,0.825311,0.160282,0.338556,-0.0339953,0.424299,0.510209,-0.301625,-1.36973,0.712363,-0.080572,-0.114714,-0.0712088,-1.19928,-0.97732,0.903997,0.533872,-0.348785,0.669724,-0.614464,-0.512261,0.860095,-0.432352,-1.09199,0.285438,1.41213,-1.09887,0.510196,-0.0423877,0.581496,0.617833,1.01919,0.710845,-0.362059,0.209185,0.0679413,0.383992,0.1819,-0.827914,-0.348145,0.517767,0.234307,0.335945,-1.16051,-1.19289,0.585584,0.366972,1.40735,-0.13421,-0.584477,0.251212,0.819981,-0.753809,-0.434557,0.501999,1.06052,-0.583549,-0.0772921,0.306454,1.77217,0.580482,1.86557,1.10378,0.447977,0.233086,0.549766,0.765315,0.416978,-1.24766,0.295949,0.0544619,0.424434,-0.781876,-1.14885,-0.228899,0.467394,0.841709,-0.804836,0.773361,1.7356,-1.09969,0.842289,-0.811485,-0.929472,-0.78151,0.588213,-0.644052,0.955026,0.46285,-1.07961,0.974327,0.0468204,0.496313,-0.370556,0.755927,0.232247,0.290489,0.236669,-0.579153,-0.650368,0.608535,0.351544,0.701114,-0.64403,-1.12384,-1.24521,0.413493,0.382544,0.800036,-0.177425,-0.386099,0.00383082,0.861887,0.0201167,0.551537,0.75736,-1.16781,0.0958098,0.64588,0.822901,0.186679,-0.948377,-1.50073,-0.881765,0.440463,0.686916,0.686141,1.31777,-0.525309,-0.134066,-0.962611,0.419252,-0.322846,0.951861,-0.253806,-0.817015,-0.226506,-0.305523,-0.413977,1.68956,1.25076,0.915589,-0.764956,-0.803725,-0.846775,0.45289,-0.753312,0.125194,3.73877,2.30754,1.67209,-0.0849988,0.816793,0.191697,-0.667939,-0.336152,0.042883,-0.539443,0
-0.111648,0.24367,1.12052,-0.762905,-0.209148,0.50426,-1.10038,1.29307,-0.969262,0.769824,0.0684639,0.464277,-0.213019,0.355123,0.500006,-0.584722,-0.943249,0.354075,-0.0199685,0.0744308,-0.0180088,-1.2189,-0.956161,0.952645,0.543123,-0.605384,-1.10934,-0.546693,-0.654027,0.868026,-0.257845,1.04629,-1.49605,1.42905,-0.660922,-0.698841,-0.032835,0.838108,0.688721,0.276153,0.604405,0.433775,-0.072709,-0.0750411,0.472911,-0.2748,-0.842902,-0.5302,0.248083,0.395375,0.441642,-1.08327,-1.26964,0.863053,0.426338,1.37764,-0.888971,-0.810463,0.170186,0.701963,-0.795107,1.00251,-0.795978,0.991984,-0.607043,-0.381679,0.244064,1.65508,0.210224,1.12118,0.595235,0.28632,0.17903,0.572758,0.692886,-0.227018,-0.89941,0.0462456,0.27144,0.526949,-0.760581,-1.23255,0.0104674,0.591445,0.851341,-1.03097,-1.18423,2.19319,-1.06873,0.777751,0.944745,0.707432,-0.949463,0.611762,0.208614,-1.17268,0.362245,-0.68,1.05215,-0.753786,0.627659,0.430819,0.539578,-0.0331818,0.241233,-0.274191,-0.779653,-0.9859,0.751272,0.351544,0.427135,-0.473067,-1.05588,-1.25493,0.535713,0.608881,0.808031,-0.421325,-0.834524,-1.23085,0.896963,0.0201167,0.482224,-1.2707,1.08583,0.326477,0.552927,0.845871,0.243808,-0.775086,0.626824,0.494006,0.327073,0.672231,0.53715,1.88536,0.556352,1.23226,-1.12092,-0.0314479,-0.2939,0.684904,-0.73575,-0.700639,-0.226506,-0.305523,0.191701,0.484131,-0.238457,-0.309281,-0.748317,-0.817851,-0.861581,0.374875,0.891166,0.525,3.44012,2.33537,1.5626,-0.0563159,-0.819107,-0.151544,-0.44955,0.0815032,0.437521,0.863081,0
-0.111648,0.24367,1.12052,-0.489425,-0.209148,-0.140952,-1.11772,1.3152,-1.23697,0.201082,-0.0600809,-0.026034,0.210128,0.503357,0.142896,-0.457328,-0.815304,0.533219,0.355773,0.692303,-0.855909,-1.24834,-1.26296,0.036437,0.940881,-0.901459,-1.44769,-0.682234,-0.890304,1.86734,-0.270309,1.04629,-1.51334,1.8859,-0.647651,-0.698841,-0.51047,0.838108,0.688721,0.288537,0.604405,0.444677,0.308677,0.300288,0.328417,-0.0464497,-0.827914,-0.991406,0.885517,0.0878819,-0.313331,-1.29567,-1.22167,1.48202,0.889394,-0.122428,-1.19976,-0.810463,-1.19105,2.069,-0.795107,0.994151,-0.795978,1.15189,-0.900708,-0.381679,-0.213464,1.65508,0.220231,1.12118,0.595235,0.28632,0.00605277,0.423306,0.234166,-0.584793,-0.990618,0.526445,-0.0781357,0.359196,-1.33556,-1.18605,-0.848434,0.674146,1.45816,-1.10055,-1.32575,1.3924,-0.434224,1.14885,0.917727,0.707432,-0.96146,-0.000521098,0.185569,-1.16389,-0.201145,-0.788984,1.05215,-0.847975,0.627659,0.430819,0.178995,0.0858037,0.290489,0.558734,-0.607796,-0.870199,0.547363,0.293293,0.469285,-1.27089,-1.37626,-1.32296,0.943116,0.276921,0.760058,-1.31562,-1.34938,-1.39146,1.68618,0.519406,0.452518,-1.2707,1.08583,0.326477,2.21446,1.91779,1.37211,-0.907603,0.626824,0.505866,-0.158885,0.363857,0.686141,1.88536,0.556352,1.21937,-0.973164,-0.357817,-0.843871,0.684904,-0.745389,-0.710337,-0.208017,-0.246903,1.30987,0.499992,-0.238457,-0.297272,-0.748317,-0.888484,-0.861581,0.374875,0.891166,0.525,-0.442291,1.05545,0.850889,-0.0563159,-0.809192,-0.137815,-0.43275,0.0815032,0.437521,0.873706,0
-0.0177493,1.5981,1.81215,-0.9618,-0.209148,0.578708,-1.27382,1.9238,-1.40314,0.409158,0.0776457,0.175119,-0.261844,0.552769,0.306146,-0.528103,-1.43797,0.191217,1.82238,0.667083,-1.29481,-1.25815,-0.850369,1.05805,1.33864,-0.812637,0.462349,-0.411152,-0.0239548,1.96252,1.13821,1.06505,-1.42686,1.06527,-0.727278,-0.506096,-0.443601,-1.65802,0.632011,-0.565953,1.8462,0.0522108,-0.105873,0.407524,0.572945,-0.125876,-0.932826,-1.52543,2.4791,0.468588,-0.61532,-1.31498,-1.11614,-0.0653996,0.129508,-0.152132,-1.24415,1.93903,0.397058,1.1937,-0.784782,0.969086,-0.795978,1.6773,-0.665776,-0.381679,-0.213464,0.417245,-0.230083,1.23961,1.91225,1.13869,-0.102058,0.411809,0.00480631,-0.799458,-1.41349,0.555257,0.789775,0.638785,-1.53787,-1.26045,-0.834354,0.281316,1.07288,-1.17883,1.95264,-0.00578904,-1.11516,1.8265,1.24195,0.781167,-0.949463,-0.106493,-0.252287,-0.275878,-0.422477,-1.40656,1.22337,-1.37543,1.73315,0.308576,-0.130075,0.159026,0.428406,0.458783,-0.708046,-1.54126,0.690099,0.945701,1.3123,-1.2481,-1.4248,-1.22578,0.841265,-0.100307,0.784045,-1.06269,-1.05874,0.485656,1.98432,0.7168,1.69026,-0.781662,1.24491,0.76684,0.541308,1.80294,0.31522,-0.917797,0.461897,0.577026,-0.67724,0.158273,0.628837,0.0366415,-1.52534,0.188181,-0.551016,0.62129,-0.337319,-1.48715,-1.44903,-1.43769,-0.226506,-0.285983,0.0985194,1.87989,2.02244,0.0870009,-0.947984,-0.775472,-0.861581,0.972987,0.769353,0.791537,-0.466183,-0.484158,0.882172,0.0727571,-1.02731,-0.439867,-0.163964,0.13598,0.305975,1.03308,0
