f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,clase
0.470539,1.99522,1.65594,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
-0.115953,-0.573382,-0.0354653,0.461309,0.746028,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.1794,-0.301942,0
-1.28894,-0.573382,-1.34758,-0.116443,-0.420053,-0.0653585,0.741897,1.30843,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.763785,-0.573382,-0.36638,-0.116443,-0.420053,0.778137,-1.31429,0.500333,2.92116,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.617162,-0.573382,-0.489544,-0.983071,1.13472,-0.0653585,-0.286195,0.500333,-0.379355,-0.703061,-0.145918,5.38687,-0.0354289,-0.301942,1
-0.849067,-0.573382,-0.345688,0.172433,1.91211,-0.908854,0.0565023,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,0.774456,-0.301942,1
0.103982,-0.573382,-0.188473,-0.116443,-0.420053,1.62163,-0.97159,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.43556,1.67415,-0.729497,-0.694195,-0.0313595,0.778137,0.570548,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.845314,-0.301942,0
-0.555822,1.99522,-0.132642,-0.983071,1.13472,-0.0653585,0.0565023,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.690473,-0.573382,-1.42898,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,1.8884,-0.216656,0.774456,-0.301942,1
0.0306701,-0.573382,-0.146361,-0.116443,-0.420053,1.62163,-1.31429,2.11654,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.983719,-0.573382,-0.13412,0.750185,0.357334,-0.0653585,-0.97159,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.837096,1.67415,-0.97125,-0.116443,-0.420053,-0.908854,0.570548,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.1794,-0.301942,1
1.13034,-0.573382,-0.247346,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,4.46619,1.98928,-0.301942,1
-0.409199,1.35307,-0.112112,-0.116443,-0.420053,-0.908854,1.08459,-0.307769,2.92116,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.775756,-0.573382,-1.35112,2.48344,-1.58613,0.778137,0.741897,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.0306701,0.0687688,0.0023177,-0.983071,1.13472,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.58434,-0.301942,0
-0.409199,-0.573382,-0.198923,0.750185,0.357334,0.778137,-1.31429,2.11654,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.4969,-0.573382,-0.137265,1.32794,-2.36352,0.778137,-0.97159,1.30843,-0.379355,-0.703061,-0.145918,-0.216656,-0.683337,-0.301942,0
-0.555822,-0.573382,-0.723964,0.461309,0.746028,-0.908854,0.741897,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.1794,-0.301942,0
-0.555822,-0.573382,2.82296,-0.694195,-0.0313595,1.62163,-0.628892,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.36225,-0.573382,1.08888,-0.694195,-0.0313595,0.778137,-0.628892,-1.11587,0.445774,1.42231,-0.145918,-0.216656,-1.6552,-0.301942,0
0.250604,-0.573382,0.219002,0.750185,0.357334,-0.908854,1.08459,-0.307769,-0.379355,-0.703061,0.18,-0.216656,-0.0354289,-0.301942,0
1.35028,0.0687688,1.19073,0.172433,1.91211,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.359383,-0.301942,0
0.763785,-0.573382,-0.512888,-0.116443,-0.420053,2.46513,-1.31429,2.11654,0.445774,1.42231,-0.145918,-0.216656,-0.0354289,1.3404,0
0.103982,-0.573382,0.295582,2.77232,2.3008,-0.908854,-0.286195,-0.307769,0.445774,-0.703061,0.274241,-0.216656,-0.0354289,0.847696,1
-1.43556,1.67415,-0.685309,-0.116443,-0.420053,0.778137,0.570548,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.845314,-0.301942,0
0.0306701,-0.573382,-0.236024,-0.116443,-0.420053,-0.908854,0.741897,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.126548,-0.301942,1
-0.0426414,-0.573382,0.0125498,0.172433,1.91211,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,4.74289,-0.301942,1
0.103982,-0.573382,-0.442751,-0.983071,1.13472,0.778137,0.0565023,0.500333,-0.379355,1.42231,-0.145918,-0.216656,0.369514,-0.301942,0
-0.262576,0.0687688,-0.0115146,-0.116443,-0.420053,-0.0653585,1.42729,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
-1.28894,-0.573382,0.125785,-0.694195,-0.0313595,0.778137,0.741897,2.11654,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.323916,-0.573382,1.13836,-0.983071,1.13472,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.323916,0.0687688,0.508324,-0.116443,-0.420053,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.58434,-0.301942,0
-1.21562,-0.573382,-0.120051,0.750185,0.357334,0.778137,0.0565023,2.11654,2.92116,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
0.103982,-0.573382,0.305378,1.90569,1.52341,0.778137,0.0565023,0.500333,-0.379355,1.42231,0.304301,-0.216656,-0.0354289,-0.301942,0
-0.335887,-0.573382,-0.0279902,-0.116443,-0.420053,-0.908854,0.3992,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,2.39423,-0.301942,0
0.54385,-0.573382,0.0283243,-0.116443,-0.420053,-0.908854,1.08459,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.262576,-0.573382,0.428078,-0.116443,-0.420053,0.778137,0.741897,1.30843,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,2.98274,0
-0.99569,-0.573382,1.48158,-0.116443,-0.420053,0.778137,-1.31429,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.20365,-0.573382,0.785198,-0.983071,1.13472,-0.908854,-1.65698,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.1794,-0.301942,1
-1.21562,-0.573382,-1.22431,-0.694195,-0.0313595,0.778137,-0.628892,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.0426414,0.0687688,-0.73539,-0.116443,-0.420053,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,4.74289,-0.301942,0
0.0306701,-0.573382,-0.839719,-0.116443,-0.420053,-0.0653585,0.0565023,0.500333,-0.379355,1.42231,0.483712,-0.216656,-0.0354289,-0.301942,0
-0.702444,0.0687688,-0.260221,-0.694195,-0.0313595,0.778137,-0.286195,-1.11587,0.445774,-0.703061,-0.145918,-0.216656,0.369514,1.3404,0
-0.0426414,-0.573382,-0.0742337,-0.983071,1.13472,0.778137,1.08459,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
-0.702444,0.0687688,-1.24144,0.461309,0.746028,0.778137,-0.97159,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,1.58434,-0.301942,0
1.35028,0.0687688,0.607633,2.19457,-3.14091,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.440372,2.98274,0
0.0306701,-0.573382,0.0268653,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.26039,-0.301942,0
0.0306701,-0.573382,2.02473,-0.405319,-1.19744,-0.0653585,1.76999,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.50887,-0.573382,-0.190681,-0.405319,-1.19744,0.778137,-0.97159,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-2.30311,-0.301942,0
-1.36225,-0.573382,0.262327,-0.694195,-0.0313595,0.778137,-1.31429,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.849067,1.67415,-0.262192,1.03906,-1.97483,0.778137,0.570548,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.13034,-0.573382,-0.131373,2.48344,-1.58613,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.58218,-0.573382,0.0324077,-0.405319,-1.19744,0.778137,-0.628892,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-2.30311,2.49004,0
-0.115953,0.71092,-0.244248,0.461309,0.746028,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,1
0.763785,-0.573382,-0.157872,2.48344,-1.58613,1.62163,-0.286195,0.500333,2.92116,-0.703061,0.452027,-0.216656,4.74289,-0.301942,0
-0.409199,-0.573382,-0.807706,-0.116443,-0.420053,-0.908854,0.3992,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
2.37664,-0.573382,0.218168,-0.116443,-0.420053,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.359383,-0.301942,0
-1.14231,1.99522,0.128609,-0.983071,1.13472,0.778137,0.0565023,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,0.369514,-0.301942,0
0.177293,-0.573382,-0.565158,0.172433,1.91211,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,3.20411,-0.301942,1
0.617162,-0.573382,0.271498,-0.116443,-0.420053,3.30862,-0.628892,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-1.6552,1.66887,0
-0.629133,-0.573382,-0.337834,-0.983071,1.13472,0.778137,-0.628892,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,1.98928,-0.301942,0
0.103982,-0.573382,0.03561,-0.694195,-0.0313595,-0.908854,1.08459,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,3.63967,0
0.397227,-0.573382,-0.997095,-0.694195,-0.0313595,-0.0653585,-0.628892,2.11654,-0.379355,1.42231,-0.145918,-0.216656,0.612479,-0.301942,0
0.837096,-0.573382,-0.367403,1.90569,1.52341,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,4.68954,-0.0354289,-0.301942,1
-0.555822,2.63737,-0.304172,-0.116443,-0.420053,-0.908854,1.42729,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.470539,-0.573382,1.60216,1.61681,-0.808747,-0.908854,1.08459,-0.307769,-0.379355,-0.703061,0.18,-0.216656,0.774456,-0.301942,0
2.88982,0.71092,0.216785,-0.405319,-1.19744,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-2.46508,-0.301942,0
-0.555822,0.71092,-1.49728,0.750185,0.357334,-0.908854,1.42729,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.1794,-0.301942,0
0.0306701,-0.573382,2.92759,-0.116443,-0.420053,-0.0653585,1.08459,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.54385,1.99522,-0.257815,1.90569,1.52341,-0.0653585,0.0565023,2.11654,-0.379355,1.42231,-0.145918,-0.216656,0.774456,0.354994,0
-0.629133,-0.573382,-0.671884,-0.694195,-0.0313595,-0.908854,1.08459,-0.307769,0.445774,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,1
-0.335887,-0.573382,0.159457,-0.694195,-0.0313595,0.778137,-0.628892,2.11654,-0.379355,-0.703061,-0.145918,-0.216656,-0.440372,-0.301942,0
-0.629133,1.35307,2.21019,-0.116443,-0.420053,1.62163,1.08459,1.30843,2.92116,-0.703061,-0.145918,-0.216656,-0.440372,-0.301942,0
1.71683,1.67415,-0.573495,-0.116443,-0.420053,-0.908854,0.570548,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.397227,0.0687688,0.0540752,-0.116443,-0.420053,-0.908854,-0.628892,-0.307769,2.92116,-0.703061,-0.145918,-0.216656,2.39423,2.65427,0
-1.36225,-0.573382,-0.66853,-0.694195,-0.0313595,0.778137,1.76999,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.470539,-0.573382,0.481058,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
1.20365,-0.573382,0.0880022,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,1.8884,-0.216656,0.126548,-0.301942,1
-0.0426414,-0.573382,1.60022,-0.694195,-0.0313595,-0.908854,0.3992,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.763785,1.99522,-1.23322,1.90569,1.52341,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
-0.629133,1.99522,-0.837834,-0.116443,-0.420053,1.62163,-0.97159,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-1.16927,-0.301942,0
-1.36225,-0.573382,-0.683661,-0.694195,-0.0313595,0.778137,-0.286195,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.335887,-0.573382,0.392796,1.03906,-1.97483,1.62163,1.42729,2.11654,2.92116,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.323916,-0.573382,0.131347,-0.983071,1.13472,0.778137,0.0565023,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,1
1.71683,-0.573382,-0.958782,-0.116443,-0.420053,0.778137,1.08459,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.197406,-0.301942,0
-1.21562,2.63737,0.709916,-0.983071,1.13472,0.778137,-1.65698,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.86346,2.63737,0.322611,1.03906,-1.97483,0.778137,1.08459,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.197406,-0.301942,0
0.250604,-0.573382,-0.335428,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,1
0.323916,2.63737,0.499693,-0.116443,-0.420053,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.99569,-0.573382,0.184288,-0.116443,-0.420053,0.778137,-0.97159,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-2.78904,-0.301942,0
-1.28894,-0.573382,-0.261017,-0.694195,-0.0313595,0.778137,1.08459,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.470539,1.35307,-1.22701,-0.116443,-0.420053,-0.908854,1.08459,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
1.20365,0.0687688,-1.06942,0.461309,0.746028,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.1794,-0.301942,1
-1.069,-0.573382,-0.491733,-0.116443,-0.420053,0.778137,-1.31429,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
1.35028,-0.573382,-1.49926,-0.983071,1.13472,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.115953,0.0687688,-1.50455,-0.116443,-0.420053,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.250604,-0.573382,0.00954651,0.750185,0.357334,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.069,-0.573382,0.534615,-0.983071,1.13472,0.778137,0.741897,-1.11587,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.837096,-0.573382,-0.558961,-0.116443,-0.420053,-0.908854,0.3992,-0.307769,2.92116,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.189264,-0.573382,-0.0337884,0.461309,0.746028,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
0.250604,-0.573382,-0.13503,-0.116443,-0.420053,-0.908854,0.741897,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.910408,-0.573382,0.0938857,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,4.68954,1.58434,2.98274,1
0.837096,-0.573382,0.15182,1.90569,1.52341,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,1.8884,-0.216656,-0.0354289,-0.301942,1
-0.409199,-0.573382,-0.337834,-0.116443,-0.420053,-0.0653585,0.3992,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,0
-0.115953,-0.573382,-1.1419,-0.694195,-0.0313595,-0.908854,1.76999,-0.307769,0.445774,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.069,-0.573382,1.36169,-0.116443,-0.420053,3.30862,1.76999,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,5.93895,0
-0.555822,-0.573382,-0.201396,-0.983071,1.13472,0.778137,-0.286195,2.11654,-0.379355,1.42231,-0.145918,-0.216656,0.774456,-0.301942,0
0.617162,0.0687688,-0.549051,-0.694195,-0.0313595,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.335887,-0.573382,-1.10449,-0.405319,-1.19744,0.778137,-0.97159,-1.11587,0.445774,-0.703061,-0.145918,-0.216656,-0.0354289,2.16157,0
0.837096,-0.573382,-0.717408,0.750185,0.357334,-0.908854,2.45538,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,3.52807,-0.301942,0
1.35028,0.0687688,-0.751884,-0.694195,-0.0313595,-0.908854,1.42729,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,2.79917,-0.301942,0
0.0306701,-0.573382,-0.335086,-0.116443,-0.420053,-0.908854,1.08459,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
1.27696,1.67415,-0.333883,-0.694195,-0.0313595,-0.0653585,0.570548,2.11654,-0.379355,1.42231,-0.145918,-0.216656,0.774456,-0.301942,1
-1.50887,-0.573382,-1.5348,-0.116443,-0.420053,0.778137,-0.628892,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-1.25026,-0.301942,0
-1.36225,-0.573382,1.1809,-0.116443,-0.420053,0.778137,-0.628892,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.845314,-0.301942,0
-0.629133,-0.573382,-0.139227,-0.116443,-0.420053,-0.0653585,1.76999,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,0.936433,-0.301942,0
0.470539,-0.573382,0.338016,-0.983071,1.13472,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,4.68954,-0.0354289,-0.301942,1
-0.189264,1.99522,-0.690539,-0.694195,-0.0313595,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.702444,-0.573382,0.0681443,-0.983071,1.13472,0.778137,0.0565023,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,2.5562,-0.301942,0
0.54385,-0.573382,-0.768161,-0.694195,-0.0313595,2.46513,1.08459,0.500333,-0.379355,1.42231,-0.145918,-0.216656,1.58434,-0.301942,0
0.0306701,-0.573382,1.87821,-0.116443,-0.420053,-0.0653585,-0.286195,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.197406,-0.301942,0
0.0306701,-0.573382,-0.0779286,-0.983071,1.13472,-0.0653585,-0.286195,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,1.1794,-0.301942,0
0.470539,-0.573382,-0.179331,-0.116443,-0.420053,-0.908854,0.741897,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.288525,-0.301942,1
0.397227,-0.573382,0.833175,-0.694195,-0.0313595,-0.908854,1.08459,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
0.690473,1.99522,2.88094,-0.116443,-0.420053,-0.908854,-0.286195,-0.307769,2.92116,-0.703061,0.842262,-0.216656,-0.197406,-0.301942,1
-0.849067,-0.573382,0.293469,-0.116443,-0.420053,0.778137,1.08459,0.500333,-0.379355,1.42231,-0.145918,-0.216656,2.39423,-0.301942,0
-0.262576,-0.573382,-0.914764,-0.116443,-0.420053,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.50887,-0.573382,1.2166,-0.405319,-1.19744,0.778137,-0.97159,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-2.06014,-0.301942,0
-0.48251,-0.573382,0.0327109,-0.116443,-0.420053,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.99569,1.67415,-0.806863,-0.405319,-1.19744,0.778137,0.570548,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.43556,-0.573382,-0.164949,-0.405319,-1.19744,0.778137,1.76999,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-1.6552,-0.301942,0
-1.14231,-0.573382,-1.22641,-0.694195,-0.0313595,0.778137,1.76999,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,1.58434,-0.301942,0
-0.0426414,-0.573382,-0.33359,1.90569,1.52341,-0.908854,-0.286195,-0.307769,0.445774,-0.703061,-0.145918,-0.216656,-0.0354289,2.98274,0
-0.189264,-0.573382,0.0299444,1.90569,1.52341,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,4.68954,1.58434,-0.301942,1
0.323916,-0.573382,-0.488815,-0.116443,-0.420053,-0.0653585,-0.97159,0.500333,2.92116,1.42231,-0.145918,4.15598,-0.440372,-0.301942,0
0.470539,-0.573382,0.462233,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,0.0265258,1
-0.629133,-0.573382,0.173279,-0.116443,-0.420053,-0.908854,-1.31429,-0.307769,2.09603,-0.703061,-0.145918,-0.216656,-0.0354289,2.98274,0
-1.069,1.35307,0.891896,-0.694195,-0.0313595,-0.0653585,1.08459,2.11654,2.92116,1.42231,-0.145918,-0.216656,-1.25026,-0.301942,0
-1.14231,-0.573382,-1.44003,-0.694195,-0.0313595,0.778137,-0.628892,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.849067,-0.573382,0.698945,-0.116443,-0.420053,0.778137,1.08459,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
0.690473,-0.573382,0.622081,-0.694195,-0.0313595,0.778137,0.3992,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.555822,0.71092,1.46373,-0.116443,-0.420053,0.778137,-1.31429,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,0.288525,-0.301942,0
1.42359,-0.573382,-0.62854,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,0.89507,-0.216656,0.774456,-0.301942,1
0.910408,0.0687688,-0.506455,-0.116443,-0.420053,-0.908854,1.42729,-0.307769,-0.379355,-0.703061,-0.145918,3.70184,-0.0354289,-0.301942,0
2.44995,-0.573382,-0.113779,2.48344,-1.58613,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-2.06014,-0.301942,0
-1.36225,-0.573382,0.0792955,-0.116443,-0.420053,0.778137,1.08459,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.115953,-0.573382,1.00588,-0.116443,-0.420053,0.778137,0.741897,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.64352,0.0687688,-0.741027,-0.983071,1.13472,-0.908854,1.42729,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-1.6552,-0.301942,1
-0.0426414,-0.573382,-1.47423,-0.983071,1.13472,0.778137,-0.628892,2.11654,-0.379355,1.42231,-0.145918,-0.216656,0.369514,-0.301942,0
-0.849067,-0.573382,-0.0582792,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,4.68954,0.774456,-0.301942,1
0.0306701,-0.573382,-0.86061,-0.983071,1.13472,0.778137,0.0565023,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
0.617162,-0.573382,0.15993,-0.694195,-0.0313595,-0.0653585,1.08459,1.30843,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
2.01008,-0.573382,0.519968,-0.983071,1.13472,-0.908854,1.08459,-0.307769,0.445774,-0.703061,-0.145918,-0.216656,-0.0354289,2.16157,0
0.323916,2.63737,0.766865,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.1794,-0.301942,1
1.35028,2.63737,-1.48825,2.77232,2.3008,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
1.4969,-0.573382,-0.187554,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,4.75158,0.774456,-0.301942,0
0.983719,0.0687688,0.259892,-0.116443,-0.420053,2.46513,-0.97159,1.30843,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.36225,-0.573382,1.86513,-0.694195,-0.0313595,0.778137,-0.97159,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.177293,0.0687688,-0.32223,-0.694195,-0.0313595,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
0.0306701,1.35307,2.30011,-0.116443,-0.420053,-0.908854,1.08459,-0.307769,2.92116,-0.703061,-0.145918,3.82344,-0.0354289,-0.301942,0
-1.21562,-0.573382,0.632171,-0.983071,1.13472,0.778137,1.08459,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.069,-0.573382,0.358424,2.48344,-1.58613,-0.0653585,0.3992,2.11654,-0.379355,1.42231,-0.145918,-0.216656,1.42236,-0.301942,0
1.79015,-0.573382,-0.123945,-0.116443,-0.420053,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
-0.335887,0.71092,0.50408,-0.983071,1.13472,0.778137,-0.286195,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
0.250604,0.0687688,0.0579691,-0.116443,-0.420053,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
